yearF,rot_trt,doy,mass_gpl,abs_gr,rel_gr
2013,4y,255,246.6198837334887,0.4967639343727878,0.00201428987335676
2013,4y,260,248.7072221599861,0.3467148007045029,0.0013940680841245188
2013,4y,265,250.16028652499367,0.24073211200946204,9.623114657945931e-4
2013,4y,270,251.16736047920696,0.16654262474417747,6.630743119903304e-4
2013,4y,275,251.86320053188555,0.11492913667600842,4.5631571596525686e-4
2013,4y,280,252.3429772300755,0.0791744146375458,3.137571550697762e-4
2013,4y,285,252.67329770096674,0.05447820877843067,2.156073050619873e-4
2013,4y,290,252.90049106696623,0.03745460100891145,1.4810015137136978e-4
2013,4y,295,253.0566460157058,0.02573611758250801,1.0170101432906336e-4
2013,4y,300,253.16392375295607,0.01767717576082096,6.982501889989195e-5
2013,2y,130,0.13450790715055255,0.012336699458631542,0.09171728056718087
2013,2y,135,0.2127519338976356,0.0195054268765595,0.09168154911317716
2013,2y,140,0.33643471942600656,0.030825853804041545,0.0916250672838812
2013,2y,145,0.5318296981052242,0.04868147648972112,0.09153583687251955
2013,2y,150,0.8402311810810992,0.07679292890891627,0.09139500013568791
2013,2y,155,1.3262875492487334,0.12092166021969251,0.0911730343002826
2013,2y,160,2.090580380354234,0.1898748872938348,0.09082400709302642
2013,2y,165,3.2880546613885224,0.29683623765336753,0.0902771602732467
2013,2y,170,5.153662588514568,0.4608673023469417,0.08942519895928551
2013,2y,175,8.03477436260616,0.7079398769165599,0.08810949069227283
2013,2y,180,12.42435528687487,1.0697980503789541,0.08610491455513127
2013,2y,185,18.976202317167427,1.5771672652465765,0.08311290314499555
2013,2y,190,28.461558286161083,2.2422372929709335,0.07878125541921507
2013,2y,195,41.60437301440637,3.0279399526602577,0.07277936748648445
2013,2y,200,58.74940259168528,3.815761987566992,0.06494980066583743
2013,2y,205,79.43810193599516,4.408970141645719,0.05550195730001345
2013,2y,210,102.17824853094152,4.610005257852965,0.045117285959907286
2013,2y,215,124.74649561568535,4.342564658284606,0.034811115429350635
2013,2y,220,144.9844098716746,3.7071253217477516,0.025569130674318163
2013,2y,225,161.54755720675152,2.9087106470049484,0.018005290190072805
2013,2y,230,174.1186154145551,2.135478544406853,0.012264504512182917
2013,2y,235,183.12442561532825,1.4928027476064223,0.008151849446573602
2013,2y,240,189.31259460323898,1.008263307154171,0.005325917746081751
2013,2y,245,193.44379017166284,0.6653185083841658,0.0034393376380485482
2013,2y,250,196.1489144891667,0.43231162109294713,0.002203997010224717
2013,2y,255,197.89786945447568,0.278107308336934,0.0014053072380393141
2013,2y,260,199.01935350437128,0.1777566508885036,8.93162638499875e-4
2013,2y,265,199.73469028448162,0.11314811162409,5.66492037326783e-4
2013,2y,270,200.18942850351795,0.07183360483077202,3.5882816274441625e-4
2013,2y,275,200.477884451965,0.04552850561390287,2.2709989053586413e-4
2013,2y,280,200.6606126476201,0.02882569547622614,1.4365397920341704e-4
2013,2y,285,200.776265550907,0.01823834149135191,9.083913101634795e-5
2013,2y,290,200.8494249400661,0.011534714686403276,5.742966249390687e-5
2013,2y,295,200.89568789683258,0.007293096730254184,3.630290329576144e-5
2013,2y,300,200.9249362693271,0.004610451891994609,2.2946140870312838e-5
2013,2y,130,0.13450790715055255,0.012336699458631542,0.09171728056718087
2013,2y,135,0.2127519338976356,0.0195054268765595,0.09168154911317716
2013,2y,140,0.33643471942600656,0.030825853804041545,0.0916250672838812
2013,2y,145,0.5318296981052242,0.04868147648972112,0.09153583687251955
2013,2y,150,0.8402311810810992,0.07679292890891627,0.09139500013568791
2013,2y,155,1.3262875492487334,0.12092166021969251,0.0911730343002826
2013,2y,160,2.090580380354234,0.1898748872938348,0.09082400709302642
2013,2y,165,3.2880546613885224,0.29683623765336753,0.0902771602732467
2013,2y,170,5.153662588514568,0.4608673023469417,0.08942519895928551
2013,2y,175,8.03477436260616,0.7079398769165599,0.08810949069227283
2013,2y,180,12.42435528687487,1.0697980503789541,0.08610491455513127
2013,2y,185,18.976202317167427,1.5771672652465765,0.08311290314499555
2013,2y,190,28.461558286161083,2.2422372929709335,0.07878125541921507
2013,2y,195,41.60437301440637,3.0279399526602577,0.07277936748648445
2013,2y,200,58.74940259168528,3.815761987566992,0.06494980066583743
2013,2y,205,79.43810193599516,4.408970141645719,0.05550195730001345
2013,2y,210,102.17824853094152,4.610005257852965,0.045117285959907286
2013,2y,215,124.74649561568535,4.342564658284606,0.034811115429350635
2013,2y,220,144.9844098716746,3.7071253217477516,0.025569130674318163
2013,2y,225,161.54755720675152,2.9087106470049484,0.018005290190072805
2013,2y,230,174.1186154145551,2.135478544406853,0.012264504512182917
2013,2y,235,183.12442561532825,1.4928027476064223,0.008151849446573602
2013,2y,240,189.31259460323898,1.008263307154171,0.005325917746081751
2013,2y,245,193.44379017166284,0.6653185083841658,0.0034393376380485482
2013,2y,250,196.1489144891667,0.43231162109294713,0.002203997010224717
2013,2y,255,197.89786945447568,0.278107308336934,0.0014053072380393141
2013,2y,260,199.01935350437128,0.1777566508885036,8.93162638499875e-4
2013,2y,265,199.73469028448162,0.11314811162409,5.66492037326783e-4
2013,2y,270,200.18942850351795,0.07183360483077202,3.5882816274441625e-4
2013,2y,275,200.477884451965,0.04552850561390287,2.2709989053586413e-4
2013,2y,280,200.6606126476201,0.02882569547622614,1.4365397920341704e-4
2013,2y,285,200.776265550907,0.01823834149135191,9.083913101634795e-5
2013,2y,290,200.8494249400661,0.011534714686403276,5.742966249390687e-5
2013,2y,295,200.89568789683258,0.007293096730254184,3.630290329576144e-5
2013,2y,300,200.9249362693271,0.004610451891994609,2.2946140870312838e-5
2013,2y,130,0.13450790715055255,0.012336699458631542,0.09171728056718087
2013,2y,135,0.2127519338976356,0.0195054268765595,0.09168154911317716
2013,2y,140,0.33643471942600656,0.030825853804041545,0.0916250672838812
2013,2y,145,0.5318296981052242,0.04868147648972112,0.09153583687251955
2013,2y,150,0.8402311810810992,0.07679292890891627,0.09139500013568791
2013,2y,155,1.3262875492487334,0.12092166021969251,0.0911730343002826
2013,2y,160,2.090580380354234,0.1898748872938348,0.09082400709302642
2013,2y,165,3.2880546613885224,0.29683623765336753,0.0902771602732467
2013,2y,170,5.153662588514568,0.4608673023469417,0.08942519895928551
2013,2y,175,8.03477436260616,0.7079398769165599,0.08810949069227283
2013,2y,180,12.42435528687487,1.0697980503789541,0.08610491455513127
2013,2y,185,18.976202317167427,1.5771672652465765,0.08311290314499555
2013,2y,190,28.461558286161083,2.2422372929709335,0.07878125541921507
2013,2y,195,41.60437301440637,3.0279399526602577,0.07277936748648445
2013,2y,200,58.74940259168528,3.815761987566992,0.06494980066583743
2013,2y,205,79.43810193599516,4.408970141645719,0.05550195730001345
2013,2y,210,102.17824853094152,4.610005257852965,0.045117285959907286
2013,2y,215,124.74649561568535,4.342564658284606,0.034811115429350635
2013,2y,220,144.9844098716746,3.7071253217477516,0.025569130674318163
2013,2y,225,161.54755720675152,2.9087106470049484,0.018005290190072805
2013,2y,230,174.1186154145551,2.135478544406853,0.012264504512182917
2013,2y,235,183.12442561532825,1.4928027476064223,0.008151849446573602
2013,2y,240,189.31259460323898,1.008263307154171,0.005325917746081751
2013,2y,245,193.44379017166284,0.6653185083841658,0.0034393376380485482
2013,2y,250,196.1489144891667,0.43231162109294713,0.002203997010224717
2013,2y,255,197.89786945447568,0.278107308336934,0.0014053072380393141
2013,2y,260,199.01935350437128,0.1777566508885036,8.93162638499875e-4
2013,2y,265,199.73469028448162,0.11314811162409,5.66492037326783e-4
2013,2y,270,200.18942850351795,0.07183360483077202,3.5882816274441625e-4
2013,2y,275,200.477884451965,0.04552850561390287,2.2709989053586413e-4
2013,2y,280,200.6606126476201,0.02882569547622614,1.4365397920341704e-4
2013,2y,285,200.776265550907,0.01823834149135191,9.083913101634795e-5
2013,2y,290,200.8494249400661,0.011534714686403276,5.742966249390687e-5
2013,2y,295,200.89568789683258,0.007293096730254184,3.630290329576144e-5
2013,2y,300,200.9249362693271,0.004610451891994609,2.2946140870312838e-5
2013,2y,130,0.13450790715055255,0.012336699458631542,0.09171728056718087
2013,2y,135,0.2127519338976356,0.0195054268765595,0.09168154911317716
2013,2y,140,0.33643471942600656,0.030825853804041545,0.0916250672838812
2013,2y,145,0.5318296981052242,0.04868147648972112,0.09153583687251955
2013,2y,150,0.8402311810810992,0.07679292890891627,0.09139500013568791
2013,2y,155,1.3262875492487334,0.12092166021969251,0.0911730343002826
2013,2y,160,2.090580380354234,0.1898748872938348,0.09082400709302642
2013,2y,165,3.2880546613885224,0.29683623765336753,0.0902771602732467
2013,2y,170,5.153662588514568,0.4608673023469417,0.08942519895928551
2013,2y,175,8.03477436260616,0.7079398769165599,0.08810949069227283
2013,2y,180,12.42435528687487,1.0697980503789541,0.08610491455513127
2013,2y,185,18.976202317167427,1.5771672652465765,0.08311290314499555
2013,2y,190,28.461558286161083,2.2422372929709335,0.07878125541921507
2013,2y,195,41.60437301440637,3.0279399526602577,0.07277936748648445
2013,2y,200,58.74940259168528,3.815761987566992,0.06494980066583743
2013,2y,205,79.43810193599516,4.408970141645719,0.05550195730001345
2013,2y,210,102.17824853094152,4.610005257852965,0.045117285959907286
2013,2y,215,124.74649561568535,4.342564658284606,0.034811115429350635
2013,2y,220,144.9844098716746,3.7071253217477516,0.025569130674318163
2013,2y,225,161.54755720675152,2.9087106470049484,0.018005290190072805
2013,2y,230,174.1186154145551,2.135478544406853,0.012264504512182917
2013,2y,235,183.12442561532825,1.4928027476064223,0.008151849446573602
2013,2y,240,189.31259460323898,1.008263307154171,0.005325917746081751
2013,2y,245,193.44379017166284,0.6653185083841658,0.0034393376380485482
2013,2y,250,196.1489144891667,0.43231162109294713,0.002203997010224717
2013,2y,255,197.89786945447568,0.278107308336934,0.0014053072380393141
2013,2y,260,199.01935350437128,0.1777566508885036,8.93162638499875e-4
2013,2y,265,199.73469028448162,0.11314811162409,5.66492037326783e-4
2013,2y,270,200.18942850351795,0.07183360483077202,3.5882816274441625e-4
2013,2y,275,200.477884451965,0.04552850561390287,2.2709989053586413e-4
2013,2y,280,200.6606126476201,0.02882569547622614,1.4365397920341704e-4
2013,2y,285,200.776265550907,0.01823834149135191,9.083913101634795e-5
2013,2y,290,200.8494249400661,0.011534714686403276,5.742966249390687e-5
2013,2y,295,200.89568789683258,0.007293096730254184,3.630290329576144e-5
2013,2y,300,200.9249362693271,0.004610451891994609,2.2946140870312838e-5
2013,2y,130,0.13450790715055255,0.012336699458631542,0.09171728056718087
2013,2y,135,0.2127519338976356,0.0195054268765595,0.09168154911317716
2013,2y,140,0.33643471942600656,0.030825853804041545,0.0916250672838812
2013,2y,145,0.5318296981052242,0.04868147648972112,0.09153583687251955
2013,2y,150,0.8402311810810992,0.07679292890891627,0.09139500013568791
2013,2y,155,1.3262875492487334,0.12092166021969251,0.0911730343002826
2013,2y,160,2.090580380354234,0.1898748872938348,0.09082400709302642
2013,2y,165,3.2880546613885224,0.29683623765336753,0.0902771602732467
2013,2y,170,5.153662588514568,0.4608673023469417,0.08942519895928551
2013,2y,175,8.03477436260616,0.7079398769165599,0.08810949069227283
2013,2y,180,12.42435528687487,1.0697980503789541,0.08610491455513127
2013,2y,185,18.976202317167427,1.5771672652465765,0.08311290314499555
2013,2y,190,28.461558286161083,2.2422372929709335,0.07878125541921507
2013,2y,195,41.60437301440637,3.0279399526602577,0.07277936748648445
2013,2y,200,58.74940259168528,3.815761987566992,0.06494980066583743
2013,2y,205,79.43810193599516,4.408970141645719,0.05550195730001345
2013,2y,210,102.17824853094152,4.610005257852965,0.045117285959907286
2013,2y,215,124.74649561568535,4.342564658284606,0.034811115429350635
2013,2y,220,144.9844098716746,3.7071253217477516,0.025569130674318163
2013,2y,225,161.54755720675152,2.9087106470049484,0.018005290190072805
2013,2y,230,174.1186154145551,2.135478544406853,0.012264504512182917
2013,2y,235,183.12442561532825,1.4928027476064223,0.008151849446573602
2013,2y,240,189.31259460323898,1.008263307154171,0.005325917746081751
2013,2y,245,193.44379017166284,0.6653185083841658,0.0034393376380485482
2013,2y,250,196.1489144891667,0.43231162109294713,0.002203997010224717
2013,2y,255,197.89786945447568,0.278107308336934,0.0014053072380393141
2013,2y,260,199.01935350437128,0.1777566508885036,8.93162638499875e-4
2013,2y,265,199.73469028448162,0.11314811162409,5.66492037326783e-4
2013,2y,270,200.18942850351795,0.07183360483077202,3.5882816274441625e-4
2013,2y,275,200.477884451965,0.04552850561390287,2.2709989053586413e-4
2013,2y,280,200.6606126476201,0.02882569547622614,1.4365397920341704e-4
2013,2y,285,200.776265550907,0.01823834149135191,9.083913101634795e-5
2013,2y,290,200.8494249400661,0.011534714686403276,5.742966249390687e-5
2013,2y,295,200.89568789683258,0.007293096730254184,3.630290329576144e-5
2013,2y,300,200.9249362693271,0.004610451891994609,2.2946140870312838e-5
2013,2y,130,0.13450790715055255,0.012336699458631542,0.09171728056718087
2013,2y,135,0.2127519338976356,0.0195054268765595,0.09168154911317716
2013,2y,140,0.33643471942600656,0.030825853804041545,0.0916250672838812
2013,2y,145,0.5318296981052242,0.04868147648972112,0.09153583687251955
2013,2y,150,0.8402311810810992,0.07679292890891627,0.09139500013568791
2013,2y,155,1.3262875492487334,0.12092166021969251,0.0911730343002826
2013,2y,160,2.090580380354234,0.1898748872938348,0.09082400709302642
2013,2y,165,3.2880546613885224,0.29683623765336753,0.0902771602732467
2013,2y,170,5.153662588514568,0.4608673023469417,0.08942519895928551
2013,2y,175,8.03477436260616,0.7079398769165599,0.08810949069227283
2013,2y,180,12.42435528687487,1.0697980503789541,0.08610491455513127
2013,2y,185,18.976202317167427,1.5771672652465765,0.08311290314499555
2013,2y,190,28.461558286161083,2.2422372929709335,0.07878125541921507
2013,2y,195,41.60437301440637,3.0279399526602577,0.07277936748648445
2013,2y,200,58.74940259168528,3.815761987566992,0.06494980066583743
2013,2y,205,79.43810193599516,4.408970141645719,0.05550195730001345
2013,2y,210,102.17824853094152,4.610005257852965,0.045117285959907286
2013,2y,215,124.74649561568535,4.342564658284606,0.034811115429350635
2013,2y,220,144.9844098716746,3.7071253217477516,0.025569130674318163
2013,2y,225,161.54755720675152,2.9087106470049484,0.018005290190072805
2013,2y,230,174.1186154145551,2.135478544406853,0.012264504512182917
2013,2y,235,183.12442561532825,1.4928027476064223,0.008151849446573602
2013,2y,240,189.31259460323898,1.008263307154171,0.005325917746081751
2013,2y,245,193.44379017166284,0.6653185083841658,0.0034393376380485482
2013,2y,250,196.1489144891667,0.43231162109294713,0.002203997010224717
2013,2y,255,197.89786945447568,0.278107308336934,0.0014053072380393141
2013,2y,260,199.01935350437128,0.1777566508885036,8.93162638499875e-4
2013,2y,265,199.73469028448162,0.11314811162409,5.66492037326783e-4
2013,2y,270,200.18942850351795,0.07183360483077202,3.5882816274441625e-4
2013,2y,275,200.477884451965,0.04552850561390287,2.2709989053586413e-4
2013,2y,280,200.6606126476201,0.02882569547622614,1.4365397920341704e-4
2013,2y,285,200.776265550907,0.01823834149135191,9.083913101634795e-5
2013,2y,290,200.8494249400661,0.011534714686403276,5.742966249390687e-5
2013,2y,295,200.89568789683258,0.007293096730254184,3.630290329576144e-5
2013,2y,300,200.9249362693271,0.004610451891994609,2.2946140870312838e-5
2013,2y,130,0.13450790715055255,0.012336699458631542,0.09171728056718087
2013,2y,135,0.2127519338976356,0.0195054268765595,0.09168154911317716
2013,2y,140,0.33643471942600656,0.030825853804041545,0.0916250672838812
2013,2y,145,0.5318296981052242,0.04868147648972112,0.09153583687251955
2013,2y,150,0.8402311810810992,0.07679292890891627,0.09139500013568791
2013,2y,155,1.3262875492487334,0.12092166021969251,0.0911730343002826
2013,2y,160,2.090580380354234,0.1898748872938348,0.09082400709302642
2013,2y,165,3.2880546613885224,0.29683623765336753,0.0902771602732467
2013,2y,170,5.153662588514568,0.4608673023469417,0.08942519895928551
2013,2y,175,8.03477436260616,0.7079398769165599,0.08810949069227283
2013,2y,180,12.42435528687487,1.0697980503789541,0.08610491455513127
2013,2y,185,18.976202317167427,1.5771672652465765,0.08311290314499555
2013,2y,190,28.461558286161083,2.2422372929709335,0.07878125541921507
2013,2y,195,41.60437301440637,3.0279399526602577,0.07277936748648445
2013,2y,200,58.74940259168528,3.815761987566992,0.06494980066583743
2013,2y,205,79.43810193599516,4.408970141645719,0.05550195730001345
2013,2y,210,102.17824853094152,4.610005257852965,0.045117285959907286
2013,2y,215,124.74649561568535,4.342564658284606,0.034811115429350635
2013,2y,220,144.9844098716746,3.7071253217477516,0.025569130674318163
2013,2y,225,161.54755720675152,2.9087106470049484,0.018005290190072805
2013,2y,230,174.1186154145551,2.135478544406853,0.012264504512182917
2013,2y,235,183.12442561532825,1.4928027476064223,0.008151849446573602
2013,2y,240,189.31259460323898,1.008263307154171,0.005325917746081751
2013,2y,245,193.44379017166284,0.6653185083841658,0.0034393376380485482
2013,2y,250,196.1489144891667,0.43231162109294713,0.002203997010224717
2013,2y,255,197.89786945447568,0.278107308336934,0.0014053072380393141
2013,2y,260,199.01935350437128,0.1777566508885036,8.93162638499875e-4
2013,2y,265,199.73469028448162,0.11314811162409,5.66492037326783e-4
2013,2y,270,200.18942850351795,0.07183360483077202,3.5882816274441625e-4
2013,2y,275,200.477884451965,0.04552850561390287,2.2709989053586413e-4
2013,2y,280,200.6606126476201,0.02882569547622614,1.4365397920341704e-4
2013,2y,285,200.776265550907,0.01823834149135191,9.083913101634795e-5
2013,2y,290,200.8494249400661,0.011534714686403276,5.742966249390687e-5
2013,2y,295,200.89568789683258,0.007293096730254184,3.630290329576144e-5
2013,2y,300,200.9249362693271,0.004610451891994609,2.2946140870312838e-5
2013,2y,130,0.13450790715055255,0.012336699458631542,0.09171728056718087
2013,2y,135,0.2127519338976356,0.0195054268765595,0.09168154911317716
2013,2y,140,0.33643471942600656,0.030825853804041545,0.0916250672838812
2013,2y,145,0.5318296981052242,0.04868147648972112,0.09153583687251955
2013,2y,150,0.8402311810810992,0.07679292890891627,0.09139500013568791
2013,2y,155,1.3262875492487334,0.12092166021969251,0.0911730343002826
2013,2y,160,2.090580380354234,0.1898748872938348,0.09082400709302642
2013,2y,165,3.2880546613885224,0.29683623765336753,0.0902771602732467
2013,2y,170,5.153662588514568,0.4608673023469417,0.08942519895928551
2013,2y,175,8.03477436260616,0.7079398769165599,0.08810949069227283
2013,2y,180,12.42435528687487,1.0697980503789541,0.08610491455513127
2013,2y,185,18.976202317167427,1.5771672652465765,0.08311290314499555
2013,2y,190,28.461558286161083,2.2422372929709335,0.07878125541921507
2013,2y,195,41.60437301440637,3.0279399526602577,0.07277936748648445
2013,2y,200,58.74940259168528,3.815761987566992,0.06494980066583743
2013,2y,205,79.43810193599516,4.408970141645719,0.05550195730001345
2013,2y,210,102.17824853094152,4.610005257852965,0.045117285959907286
2013,2y,215,124.74649561568535,4.342564658284606,0.034811115429350635
2013,2y,220,144.9844098716746,3.7071253217477516,0.025569130674318163
2013,2y,225,161.54755720675152,2.9087106470049484,0.018005290190072805
2013,2y,230,174.1186154145551,2.135478544406853,0.012264504512182917
2013,2y,235,183.12442561532825,1.4928027476064223,0.008151849446573602
2013,2y,240,189.31259460323898,1.008263307154171,0.005325917746081751
2013,2y,245,193.44379017166284,0.6653185083841658,0.0034393376380485482
2013,2y,250,196.1489144891667,0.43231162109294713,0.002203997010224717
2013,2y,255,197.89786945447568,0.278107308336934,0.0014053072380393141
2013,2y,260,199.01935350437128,0.1777566508885036,8.93162638499875e-4
2013,2y,265,199.73469028448162,0.11314811162409,5.66492037326783e-4
2013,2y,270,200.18942850351795,0.07183360483077202,3.5882816274441625e-4
2013,2y,275,200.477884451965,0.04552850561390287,2.2709989053586413e-4
2013,2y,280,200.6606126476201,0.02882569547622614,1.4365397920341704e-4
2013,2y,285,200.776265550907,0.01823834149135191,9.083913101634795e-5
2013,2y,290,200.8494249400661,0.011534714686403276,5.742966249390687e-5
2013,2y,295,200.89568789683258,0.007293096730254184,3.630290329576144e-5
2013,2y,300,200.9249362693271,0.004610451891994609,2.2946140870312838e-5
2013,2y,130,0.13450790715055255,0.012336699458631542,0.09171728056718087
2013,2y,135,0.2127519338976356,0.0195054268765595,0.09168154911317716
2013,2y,140,0.33643471942600656,0.030825853804041545,0.0916250672838812
2013,2y,145,0.5318296981052242,0.04868147648972112,0.09153583687251955
2013,2y,150,0.8402311810810992,0.07679292890891627,0.09139500013568791
2013,2y,155,1.3262875492487334,0.12092166021969251,0.0911730343002826
2013,2y,160,2.090580380354234,0.1898748872938348,0.09082400709302642
2013,2y,165,3.2880546613885224,0.29683623765336753,0.0902771602732467
2013,2y,170,5.153662588514568,0.4608673023469417,0.08942519895928551
2013,2y,175,8.03477436260616,0.7079398769165599,0.08810949069227283
2013,2y,180,12.42435528687487,1.0697980503789541,0.08610491455513127
2013,2y,185,18.976202317167427,1.5771672652465765,0.08311290314499555
2013,2y,190,28.461558286161083,2.2422372929709335,0.07878125541921507
2013,2y,195,41.60437301440637,3.0279399526602577,0.07277936748648445
2013,2y,200,58.74940259168528,3.815761987566992,0.06494980066583743
2013,2y,205,79.43810193599516,4.408970141645719,0.05550195730001345
2013,2y,210,102.17824853094152,4.610005257852965,0.045117285959907286
2013,2y,215,124.74649561568535,4.342564658284606,0.034811115429350635
2013,2y,220,144.9844098716746,3.7071253217477516,0.025569130674318163
2013,2y,225,161.54755720675152,2.9087106470049484,0.018005290190072805
2013,2y,230,174.1186154145551,2.135478544406853,0.012264504512182917
2013,2y,235,183.12442561532825,1.4928027476064223,0.008151849446573602
2013,2y,240,189.31259460323898,1.008263307154171,0.005325917746081751
2013,2y,245,193.44379017166284,0.6653185083841658,0.0034393376380485482
2013,2y,250,196.1489144891667,0.43231162109294713,0.002203997010224717
2013,2y,255,197.89786945447568,0.278107308336934,0.0014053072380393141
2013,2y,260,199.01935350437128,0.1777566508885036,8.93162638499875e-4
2013,2y,265,199.73469028448162,0.11314811162409,5.66492037326783e-4
2013,2y,270,200.18942850351795,0.07183360483077202,3.5882816274441625e-4
2013,2y,275,200.477884451965,0.04552850561390287,2.2709989053586413e-4
2013,2y,280,200.6606126476201,0.02882569547622614,1.4365397920341704e-4
2013,2y,285,200.776265550907,0.01823834149135191,9.083913101634795e-5
2013,2y,290,200.8494249400661,0.011534714686403276,5.742966249390687e-5
2013,2y,295,200.89568789683258,0.007293096730254184,3.630290329576144e-5
2013,2y,300,200.9249362693271,0.004610451891994609,2.2946140870312838e-5
2013,2y,130,0.13450790715055255,0.012336699458631542,0.09171728056718087
2013,2y,135,0.2127519338976356,0.0195054268765595,0.09168154911317716
2013,2y,140,0.33643471942600656,0.030825853804041545,0.0916250672838812
2013,2y,145,0.5318296981052242,0.04868147648972112,0.09153583687251955
2013,2y,150,0.8402311810810992,0.07679292890891627,0.09139500013568791
2013,2y,155,1.3262875492487334,0.12092166021969251,0.0911730343002826
2013,2y,160,2.090580380354234,0.1898748872938348,0.09082400709302642
2013,2y,165,3.2880546613885224,0.29683623765336753,0.0902771602732467
2013,2y,170,5.153662588514568,0.4608673023469417,0.08942519895928551
2013,2y,175,8.03477436260616,0.7079398769165599,0.08810949069227283
2013,2y,180,12.42435528687487,1.0697980503789541,0.08610491455513127
2013,2y,185,18.976202317167427,1.5771672652465765,0.08311290314499555
2013,2y,190,28.461558286161083,2.2422372929709335,0.07878125541921507
2013,2y,195,41.60437301440637,3.0279399526602577,0.07277936748648445
2013,2y,200,58.74940259168528,3.815761987566992,0.06494980066583743
2013,2y,205,79.43810193599516,4.408970141645719,0.05550195730001345
2013,2y,210,102.17824853094152,4.610005257852965,0.045117285959907286
2013,2y,215,124.74649561568535,4.342564658284606,0.034811115429350635
2013,2y,220,144.9844098716746,3.7071253217477516,0.025569130674318163
2013,2y,225,161.54755720675152,2.9087106470049484,0.018005290190072805
2013,2y,230,174.1186154145551,2.135478544406853,0.012264504512182917
2013,2y,235,183.12442561532825,1.4928027476064223,0.008151849446573602
2013,2y,240,189.31259460323898,1.008263307154171,0.005325917746081751
2013,2y,245,193.44379017166284,0.6653185083841658,0.0034393376380485482
2013,2y,250,196.1489144891667,0.43231162109294713,0.002203997010224717
2013,2y,255,197.89786945447568,0.278107308336934,0.0014053072380393141
2013,2y,260,199.01935350437128,0.1777566508885036,8.93162638499875e-4
2013,2y,265,199.73469028448162,0.11314811162409,5.66492037326783e-4
2013,2y,270,200.18942850351795,0.07183360483077202,3.5882816274441625e-4
2013,2y,275,200.477884451965,0.04552850561390287,2.2709989053586413e-4
2013,2y,280,200.6606126476201,0.02882569547622614,1.4365397920341704e-4
2013,2y,285,200.776265550907,0.01823834149135191,9.083913101634795e-5
2013,2y,290,200.8494249400661,0.011534714686403276,5.742966249390687e-5
2013,2y,295,200.89568789683258,0.007293096730254184,3.630290329576144e-5
2013,2y,300,200.9249362693271,0.004610451891994609,2.2946140870312838e-5
2013,2y,130,0.13450790715055255,0.012336699458631542,0.09171728056718087
2013,2y,135,0.2127519338976356,0.0195054268765595,0.09168154911317716
2013,2y,140,0.33643471942600656,0.030825853804041545,0.0916250672838812
2013,2y,145,0.5318296981052242,0.04868147648972112,0.09153583687251955
2013,2y,150,0.8402311810810992,0.07679292890891627,0.09139500013568791
2013,2y,155,1.3262875492487334,0.12092166021969251,0.0911730343002826
2013,2y,160,2.090580380354234,0.1898748872938348,0.09082400709302642
2013,2y,165,3.2880546613885224,0.29683623765336753,0.0902771602732467
2013,2y,170,5.153662588514568,0.4608673023469417,0.08942519895928551
2013,2y,175,8.03477436260616,0.7079398769165599,0.08810949069227283
2013,2y,180,12.42435528687487,1.0697980503789541,0.08610491455513127
2013,2y,185,18.976202317167427,1.5771672652465765,0.08311290314499555
2013,2y,190,28.461558286161083,2.2422372929709335,0.07878125541921507
2013,2y,195,41.60437301440637,3.0279399526602577,0.07277936748648445
2013,2y,200,58.74940259168528,3.815761987566992,0.06494980066583743
2013,2y,205,79.43810193599516,4.408970141645719,0.05550195730001345
2013,2y,210,102.17824853094152,4.610005257852965,0.045117285959907286
2013,2y,215,124.74649561568535,4.342564658284606,0.034811115429350635
2013,2y,220,144.9844098716746,3.7071253217477516,0.025569130674318163
2013,2y,225,161.54755720675152,2.9087106470049484,0.018005290190072805
2013,2y,230,174.1186154145551,2.135478544406853,0.012264504512182917
2013,2y,235,183.12442561532825,1.4928027476064223,0.008151849446573602
2013,2y,240,189.31259460323898,1.008263307154171,0.005325917746081751
2013,2y,245,193.44379017166284,0.6653185083841658,0.0034393376380485482
2013,2y,250,196.1489144891667,0.43231162109294713,0.002203997010224717
2013,2y,255,197.89786945447568,0.278107308336934,0.0014053072380393141
2013,2y,260,199.01935350437128,0.1777566508885036,8.93162638499875e-4
2013,2y,265,199.73469028448162,0.11314811162409,5.66492037326783e-4
2013,2y,270,200.18942850351795,0.07183360483077202,3.5882816274441625e-4
2013,2y,275,200.477884451965,0.04552850561390287,2.2709989053586413e-4
2013,2y,280,200.6606126476201,0.02882569547622614,1.4365397920341704e-4
2013,2y,285,200.776265550907,0.01823834149135191,9.083913101634795e-5
2013,2y,290,200.8494249400661,0.011534714686403276,5.742966249390687e-5
2013,2y,295,200.89568789683258,0.007293096730254184,3.630290329576144e-5
2013,2y,300,200.9249362693271,0.004610451891994609,2.2946140870312838e-5
2013,2y,130,0.13450790715055255,0.012336699458631542,0.09171728056718087
2013,2y,135,0.2127519338976356,0.0195054268765595,0.09168154911317716
2013,2y,140,0.33643471942600656,0.030825853804041545,0.0916250672838812
2013,2y,145,0.5318296981052242,0.04868147648972112,0.09153583687251955
2013,2y,150,0.8402311810810992,0.07679292890891627,0.09139500013568791
2013,2y,155,1.3262875492487334,0.12092166021969251,0.0911730343002826
2013,2y,160,2.090580380354234,0.1898748872938348,0.09082400709302642
2013,2y,165,3.2880546613885224,0.29683623765336753,0.0902771602732467
